ID,Recipe ID,Ingredient ID,Weight
6359,717,583,0.0
6360,717,338,0.0
6361,718,194,180.0
6362,718,338,120.0
6363,718,578,300.0
6364,719,55,400.0
6365,719,788,120.0
6366,719,633,50.0
6367,719,15,40.0
6368,719,522,80.0
6369,719,656,0.0
6370,719,829,0.0
6371,719,640,100.0
6372,719,583,0.0
6373,720,788,300.0
6374,720,533,80.0
6375,720,414,180.0
6376,720,640,50.0
6377,720,527,34.0
6378,720,656,0.0
6379,720,829,0.0
6380,720,178,0.0
6381,720,338,0.0
6382,721,503,900.0
6383,721,831,20.0
6384,721,656,0.0
6385,721,829,0.0
6386,722,52,900.0
6387,722,656,25.0
6388,722,828,8.0
6389,722,326,2.0
6390,723,52,1050.0
6391,723,656,50.0
6392,723,828,8.0
6393,723,102,4.0
6394,723,414,180.0
6395,723,40,200.0
6396,724,23,210.0
6397,724,52,150.0
6398,724,503,240.0
6399,724,533,80.0
6400,724,831,30.0
6401,724,480,30.0
6402,724,656,0.0
6403,724,829,0.0
6404,725,194,360.0
6405,725,503,240.0
6406,725,831,25.0
6407,725,527,17.0
6408,725,656,0.0
6409,725,829,0.0
6410,726,23,210.0
6411,726,52,150.0
6412,726,656,0.0
6413,726,829,0.0
6414,727,297,300.0
6415,727,63,1000.0
6416,727,290,75.0
6417,727,633,100.0
6418,727,527,100.0
6419,727,738,100.0
6420,727,776,10.0
6421,727,656,0.0
6422,727,829,0.0
6423,727,23,300.0
6424,727,419,100.0
6425,727,625,80.0
6426,727,776,0.0
6427,728,212,840.0
6428,728,633,60.0
6429,728,315,60.0
6430,728,738,120.0
6431,728,522,100.0
6432,728,527,17.0
6433,728,776,0.0
6434,728,656,0.0
6435,728,829,0.0
6436,728,776,0.0
6437,729,314,250.0
6438,729,839,250.0
6439,729,738,80.0
6440,729,533,80.0
6441,729,315,120.0
6442,729,355,50.0
6443,729,527,17.0
6444,729,656,0.0
6445,729,829,0.0
6446,729,583,0.0
6447,730,621,100.0
6448,730,505,140.0
6449,730,4,100.0
6450,730,560,30.0
6451,730,344,18.0
6452,730,527,17.0
6453,730,381,7.0
6454,730,656,0.0
6455,730,829,0.0
6456,730,583,0.0
6457,731,503,640.0
6458,731,22,20.0
6459,731,527,100.0
6460,731,656,0.0
6461,731,22,0.0
6462,732,499,100.0
6463,732,124,50.0
6464,732,344,18.0
6465,732,300,100.0
6466,732,656,5.0
6467,732,578,5.0
6468,733,449,70.0
6469,733,499,80.0
6470,733,124,50.0
6471,733,344,18.0
6472,733,315,60.0
6473,733,656,5.0
6474,733,578,5.0
6475,734,70,100.0
6476,734,290,75.0
6477,734,315,120.0
6478,734,738,100.0
6479,734,690,15.0
6480,734,355,50.0
6481,734,656,0.0
6482,734,829,0.0
6483,734,583,0.0
6484,735,70,300.0
6485,735,52,150.0
6486,735,290,75.0
6487,735,831,10.0
6488,735,248,120.0
6489,735,132,30.0
6490,735,527,0.0
6491,735,656,0.0
6492,735,829,0.0
6493,735,583,0.0
6494,736,444,600.0
6495,736,52,150.0
6496,736,503,160.0
6497,736,776,10.0
6498,736,656,0.0
6499,737,297,300.0
6500,737,63,1000.0
6501,737,290,75.0
6502,737,633,100.0
6503,737,738,100.0
6504,737,776,10.0
6505,737,788,300.0
6506,737,522,100.0
6507,737,55,600.0
6508,737,338,0.0
6509,737,656,0.0
6510,737,829,0.0
6511,737,527,34.0
6512,737,462,0.0
6513,737,583,0.0
6514,738,297,300.0
6515,738,63,1000.0
6516,738,290,75.0
6517,738,633,100.0
6518,738,738,100.0
6519,738,776,10.0
6520,738,527,34.0
6521,738,79,300.0
6522,738,656,0.0
6523,738,829,0.0
6524,738,462,0.0
6525,738,583,0.0
6526,739,315,300.0
6527,739,522,150.0
6528,739,578,50.0
6529,739,197,50.0
6530,739,656,1.0
6531,739,633,20.0
6532,739,580,0.0
6533,740,444,200.0
6534,740,52,150.0
6535,740,414,90.0
6536,740,448,110.0
6537,740,367,100.0
6538,740,527,17.0
6539,740,656,0.0
6540,740,829,0.0
6541,740,583,0.0
6542,741,314,250.0
6543,741,839,150.0
6544,741,738,80.0
6545,741,533,80.0
6546,741,315,120.0
6547,741,355,50.0
6548,741,132,20.0
6549,741,831,10.0
6550,741,527,34.0
6551,741,656,0.0
6552,741,829,0.0
6553,741,583,0.0
6554,742,309,250.0
6555,742,533,80.0
6556,742,414,90.0
6557,742,826,40.0
6558,742,315,120.0
6559,742,738,100.0
6560,742,355,50.0
6561,742,527,34.0
6562,742,656,0.0
6563,742,829,0.0
6564,742,583,0.0
6565,743,560,100.0
6566,743,503,160.0
6567,743,4,200.0
6568,743,147,20.0
6569,743,527,10.0
6570,743,656,0.0
6571,743,829,0.0
6572,743,583,0.0
6573,744,309,240.0
6574,744,444,200.0
6575,744,533,80.0
6576,744,315,60.0
6577,744,399,70.0
6578,744,355,25.0
6579,744,527,34.0
6580,744,656,0.0
6581,744,829,0.0
6582,744,583,0.0
6583,745,414,90.0
6584,745,212,360.0
6585,745,310,150.0
6586,745,839,130.0
6587,745,315,120.0
6588,745,355,75.0
6589,745,527,17.0
6590,745,656,0.0
6591,745,829,0.0
6592,745,583,0.0
6593,746,4,200.0
6594,746,503,160.0
6595,746,831,5.0
6596,746,536,50.0
6597,746,355,50.0
6598,746,656,0.0
6599,746,829,0.0
6600,746,583,0.0
6601,747,4,200.0
6602,747,444,100.0
6603,747,560,100.0
6604,747,178,5.0
6605,747,315,180.0
6606,747,355,25.0
6607,747,344,0.0
6608,747,656,0.0
6609,747,829,0.0
6610,747,583,0.0
6611,748,311,400.0
6612,748,839,160.0
6613,748,290,75.0
6614,748,633,50.0
6615,748,640,40.0
6616,748,223,10.0
6617,748,656,0.0
6618,748,829,0.0
6619,748,583,0.0
6620,749,309,240.0
6621,749,625,0.0
6622,749,288,150.0
6623,749,270,50.0
6624,749,52,150.0
6625,749,533,80.0
6626,749,690,5.0
6627,749,656,0.0
6628,749,829,0.0
6629,749,529,0.0
6630,750,311,400.0
6631,750,839,160.0
6632,750,290,75.0
6633,750,633,60.0
6634,750,288,150.0
6635,750,270,50.0
6636,750,52,150.0
6637,750,533,80.0
6638,750,690,5.0
6639,750,656,0.0
6640,750,829,0.0
6641,750,640,40.0
6642,750,223,10.0
6643,750,583,0.0
6644,751,311,400.0
6645,751,839,160.0
6646,751,290,75.0
6647,751,633,200.0
6648,751,640,50.0
6649,751,33,240.0
6650,751,223,10.0
6651,751,656,0.0
6652,751,829,0.0
6653,751,583,0.0
6654,752,288,150.0
6655,752,270,50.0
6656,752,52,150.0
6657,752,533,80.0
6658,752,690,5.0
6659,752,656,0.0
6660,752,829,0.0
6661,753,297,300.0
6662,753,63,1000.0
6663,753,290,75.0
6664,753,527,17.0
6665,753,738,100.0
6666,753,776,10.0
6667,753,788,300.0
6668,753,522,100.0
6669,753,633,10.0
6670,753,656,0.0
6671,753,829,0.0
6672,753,583,0.0
6673,754,320,250.0
6674,754,625,0.0
6675,754,288,150.0
6676,754,270,50.0
6677,754,52,150.0
6678,754,533,80.0
6679,754,690,5.0
6680,754,656,0.0
6681,754,829,0.0
6682,754,583,0.0
6683,755,297,300.0
6684,755,63,1000.0
6685,755,290,75.0
6686,755,633,100.0
6687,755,527,100.0
6688,755,738,100.0
6689,755,776,10.0
6690,755,23,210.0
6691,755,522,40.0
6692,755,503,160.0
6693,755,625,80.0
6694,755,656,0.0
6695,755,829,0.0
6696,755,776,0.0
6697,756,53,105.0
6698,756,609,120.0
6699,756,288,150.0
6700,756,270,50.0
6701,756,52,150.0
6702,756,533,80.0
6703,756,690,5.0
6704,756,656,0.0
6705,756,829,0.0
6706,756,776,0.0
6707,757,52,150.0
6708,757,503,400.0
6709,757,480,60.0
6710,757,831,20.0
6711,757,776,10.0
6712,757,656,75.0
6713,757,829,0.0
6714,758,52,150.0
6715,758,503,400.0
6716,758,480,60.0
6717,758,831,20.0
6718,758,776,10.0
6719,758,656,75.0
6720,758,829,0.0
6721,759,852,500.0
6722,759,503,400.0
6723,759,480,60.0
6724,759,831,20.0
6725,759,656,75.0
6726,759,829,0.0
6727,760,586,260.0
6728,760,52,150.0
6729,760,503,400.0
6730,760,480,60.0
6731,760,831,20.0
6732,760,656,75.0
6733,760,829,0.0
6734,761,288,400.0
6735,761,745,100.0
6736,761,399,500.0
6737,761,633,30.0
6738,761,298,900.0
6739,761,583,0.0
6740,762,444,500.0
6741,762,533,80.0
6742,762,831,10.0
6743,762,326,1.0
6744,762,828,0.0
6745,762,656,25.0
6746,762,578,25.0
6747,762,690,15.0
6748,762,639,0.0
6749,762,486,0.0
6750,763,461,30.0
6751,763,656,20.0
6752,763,639,30.0
6753,763,719,15.0
6754,763,809,20.0
6755,763,831,10.0
6756,763,690,10.0
6757,764,503,400.0
6758,764,480,60.0
6759,764,831,20.0
6760,764,656,5.0
6761,764,829,0.0
6762,765,503,400.0
6763,765,414,90.0
6764,765,52,150.0
6765,765,533,80.0
6766,765,831,10.0
6767,765,639,0.0
6768,765,690,15.0
6769,765,656,25.0
6770,765,527,34.0
6771,766,288,500.0
6772,766,533,80.0
6773,766,831,10.0
6774,766,690,5.0
6775,766,449,34.0
6776,766,656,25.0
6777,766,578,25.0
6778,766,289,0.0
6779,767,52,300.0
6780,767,852,500.0
6781,767,831,10.0
6782,767,828,0.0
6783,767,656,10.0
6784,767,690,30.0
6785,768,444,600.0
6786,768,52,150.0
6787,768,831,10.0
6788,768,533,80.0
6789,768,486,10.0
6790,768,124,40.0
6791,768,408,0.0
6792,768,656,10.0
6793,768,828,2.0
6794,769,503,480.0
6795,769,414,90.0
6796,769,831,15.0
6797,769,480,15.0
6798,769,326,5.0
6799,769,828,2.0
6800,769,274,0.0
6801,769,486,0.0
6802,769,656,25.0
6803,769,690,15.0
6804,770,444,600.0
6805,770,533,80.0
6806,770,831,10.0
6807,770,656,10.0
6808,770,578,25.0
6809,770,828,2.0
6810,770,690,5.0
6811,770,486,0.0
6812,771,23,210.0
6813,771,533,80.0
6814,771,831,10.0
6815,771,486,5.0
6816,771,408,0.0
6817,771,326,4.0
6818,771,656,10.0
6819,771,828,2.0
6820,771,527,17.0
6821,772,503,240.0
6822,772,23,210.0
6823,772,831,15.0
6824,772,326,3.0
6825,772,828,0.0
6826,772,656,10.0
6827,773,503,320.0
6828,773,52,150.0
6829,773,23,210.0
6830,773,533,80.0
6831,773,656,10.0
6832,773,578,25.0
6833,773,828,0.0
6834,773,527,51.0
6835,773,690,5.0
6836,774,503,320.0
6837,774,52,150.0
6838,774,414,90.0
6839,774,831,15.0
6840,774,583,20.0
6841,774,326,3.0
6842,774,656,25.0
6843,774,578,50.0
6844,774,828,2.0
6845,774,690,15.0
6846,775,52,300.0
6847,775,656,0.0
6848,775,829,0.0
6849,775,151,0.0
6850,775,527,17.0
6851,775,690,30.0
6852,776,414,90.0
6853,776,52,150.0
6854,776,656,25.0
6855,776,578,10.0
6856,776,527,17.0
6857,776,690,30.0
6858,777,503,480.0
6859,777,52,150.0
6860,777,533,80.0
6861,777,831,15.0
6862,777,486,15.0
6863,777,656,25.0
6864,777,578,10.0
6865,777,151,0.0
6866,777,690,30.0
6867,777,326,3.0
6868,778,444,600.0
6869,778,147,75.0
6870,778,831,15.0
6871,778,656,25.0
6872,778,578,10.0
6873,778,690,30.0
6874,778,776,0.0
6875,779,503,400.0
6876,779,831,30.0
6877,779,656,25.0
6878,779,829,0.0
6879,780,399,200.0
6880,780,92,200.0
6881,780,197,75.0
6882,780,578,75.0
6883,780,276,4.0
6884,780,80,0.0
6885,781,506,10.0
6886,781,197,75.0
6887,781,640,170.0
6888,781,578,25.0
6889,781,92,100.0
6890,781,235,0.0
6891,781,842,0.0
6892,782,682,1000.0
6893,782,527,120.0
6894,782,344,150.0
6895,782,722,100.0
6896,782,656,0.0
6897,782,829,0.0
6898,782,555,0.0
6899,783,522,200.0
6900,783,315,60.0
6901,783,399,300.0
6902,783,656,1.0
6903,783,640,100.0
6904,783,486,30.0
6905,783,186,50.0
6906,783,578,60.0
6907,783,776,0.0
6908,783,640,0.0
6909,784,399,300.0
6910,784,197,75.0
6911,784,381,84.0
6912,784,276,4.0
6913,784,235,0.0
6914,785,399,0.0
6915,785,640,200.0
6916,785,92,100.0
6917,785,197,100.0
6918,785,578,75.0
6919,785,276,50.0
6920,785,126,0.0
6921,786,636,250.0
6922,786,91,200.0
6923,786,411,50.0
6924,786,315,60.0
6925,786,522,25.0
6926,786,580,0.0
6927,786,844,0.0
6928,787,852,250.0
6929,787,443,50.0
6930,787,633,20.0
6931,787,399,100.0
6932,787,389,10.0
6933,787,768,60.0
6934,787,235,0.0
6935,788,765,80.0
6936,788,569,28.0
6937,788,831,5.0
6938,788,776,2.0
6939,788,314,120.0
6940,788,722,40.0
6941,788,649,30.0
6942,788,458,20.0
6943,788,315,60.0
6944,788,444,40.0
6945,788,503,80.0
6946,788,355,60.0
6947,788,583,0.0
6948,788,505,0.0
6949,789,773,200.0
6950,789,461,60.0
6951,789,656,1.0
6952,789,527,100.0
6953,789,522,30.0
6954,789,583,0.0
6955,789,640,0.0
6956,790,773,500.0
6957,790,414,90.0
6958,790,831,15.0
6959,790,461,30.0
6960,790,809,20.0
6961,790,656,1.0
6962,790,583,0.0
6963,791,765,80.0
6964,791,839,50.0
6965,791,656,1.0
6966,791,722,40.0
6967,791,640,40.0
6968,791,776,5.0
6969,791,831,5.0
6970,791,829,0.0
6971,791,633,15.0
6972,791,583,0.0
6973,791,505,0.0
6974,792,4,150.0
6975,792,806,6.0
6976,792,745,100.0
6977,792,852,250.0
6978,792,473,28.0
6979,792,583,0.0
6980,792,43,0.0
6981,793,522,130.0
6982,793,525,5.0
6983,793,197,30.0
6984,793,315,60.0
6985,793,399,200.0
6986,793,768,75.0
6987,793,656,0.0
6988,793,80,0.0
6989,793,844,0.0
6990,794,318,400.0
6991,794,414,200.0
6992,794,533,80.0
6993,794,486,20.0
6994,794,758,20.0
6995,794,503,80.0
6996,794,633,60.0
6997,794,92,300.0
6998,794,656,0.0
6999,794,829,0.0
7000,794,583,0.0
7001,795,318,300.0
7002,795,52,150.0
7003,795,649,60.0
7004,795,449,30.0
7005,795,290,75.0
7006,795,831,10.0
7007,795,414,100.0
7008,795,461,3.0
7009,795,656,0.0
7010,795,829,0.0
7011,795,583,0.0
7012,796,318,400.0
7013,796,463,200.0
7014,796,92,300.0
7015,796,414,100.0
7016,796,533,80.0
7017,796,758,80.0
7018,796,486,10.0
7019,796,527,40.0
7020,796,656,0.0
7021,796,829,0.0
7022,796,583,0.0
7023,797,318,300.0
7024,797,852,250.0
7025,797,486,80.0
7026,797,355,60.0
7027,797,444,100.0
7028,797,656,0.0
7029,797,829,0.0
7030,797,414,0.0
7031,798,839,250.0
7032,798,522,90.0
7033,798,649,80.0
7034,798,578,30.0
7035,798,315,60.0
7036,798,527,250.0
7037,798,656,0.0
7038,798,829,0.0
7039,798,583,0.0
7040,798,43,0.0
7041,799,4,200.0
7042,799,739,48.0
7043,799,776,20.0
7044,799,449,17.0
7045,799,730,100.0
7046,799,656,0.0
7047,799,829,0.0
7048,799,583,0.0
7049,800,212,240.0
7050,800,414,90.0
7051,800,147,25.0
7052,800,640,50.0
7053,800,839,150.0
7054,800,533,80.0
7055,800,776,20.0
7056,800,656,0.0
7057,800,829,0.0
7058,800,583,0.0
7059,801,314,160.0
7060,801,315,120.0
7061,801,776,20.0
7062,801,530,50.0
7063,801,355,60.0
7064,801,290,75.0
7065,801,52,150.0
7066,801,656,0.0
7067,801,829,0.0
7068,801,583,0.0
7069,802,503,240.0
7070,802,722,150.0
7071,802,739,200.0
7072,802,831,10.0
7073,802,355,37.5
7074,802,640,37.5
7075,802,583,0.0
7076,803,212,240.0
7077,803,831,15.0
7078,803,527,100.0
7079,803,776,0.0
7080,803,656,0.0
7081,803,829,0.0
7082,803,583,0.0
7083,804,792,400.0
7084,804,38,100.0
7085,804,527,34.0
7086,804,633,60.0
7087,804,831,10.0
7088,804,522,100.0
7089,804,338,120.0
7090,804,515,0.0
7091,804,656,0.0
7092,804,829,0.0
7093,804,583,0.0
7094,805,212,350.0
7095,805,345,250.0
7096,805,533,80.0
7097,805,527,50.0
7098,805,656,0.0
7099,805,829,0.0
7100,805,583,0.0
7101,806,314,450.0
7102,806,503,80.0
7103,806,831,15.0
7104,806,527,50.0
7105,806,355,100.0
7106,806,191,0.0
7107,806,656,0.0
7108,806,829,0.0
7109,806,776,0.0
7110,807,834,300.0
7111,807,758,45.0
7112,807,92,1500.0
7113,807,414,90.0
7114,807,503,80.0
7115,807,533,80.0
7116,807,328,60.0
7117,807,831,15.0
7118,807,527,50.0
7119,807,461,0.0
7120,807,656,0.0
7121,807,829,0.0
7122,807,486,0.0
7123,807,775,0.0
7124,808,792,350.0
7125,808,533,80.0
7126,808,315,60.0
7127,808,522,80.0
7128,808,527,50.0
7129,808,656,0.0
7130,808,829,0.0
7131,808,178,0.0
7132,809,4,200.0
7133,809,315,120.0
7134,809,522,80.0
7135,809,527,500.0
7136,809,768,16.0
7137,809,656,0.0
7138,809,829,0.0
7139,809,461,0.0
7140,810,744,200.0
7141,810,621,0.0
7142,810,444,100.0
7143,810,192,0.0
7144,810,776,0.0
7145,810,431,0.0
7146,810,22,0.0
7147,811,13,62.5
7148,811,314,200.0
7149,811,738,50.0
7150,811,505,100.0
7151,811,355,25.0
7152,811,573,0.0
7153,811,656,0.0
7154,811,829,0.0
7155,811,20,150.0
7156,811,43,0.0
7157,812,39,33.0
7158,812,580,220.0
7159,812,344,5.0
7160,812,493,0.0
7161,813,92,54.0
7162,813,197,100.0
7163,813,235,0.0
7164,813,243,0.0
7165,814,26,300.0
7166,814,845,60.0
7167,814,399,200.0
7168,814,332,0.0
7169,814,276,0.0
7170,814,614,0.0
7171,815,580,200.0
7172,815,39,66.0
7173,815,344,18.0
7174,815,92,0.0
7175,815,243,0.0
7176,816,586,150.0
7177,816,26,150.0
7178,816,13,62.5
7179,816,399,50.0
7180,816,360,100.0
7181,816,360,0.0
7182,817,120,200.0
7183,817,56,200.0
7184,817,284,200.0
7185,817,360,200.0
7186,817,90,100.0
7187,817,422,0.0
7188,817,858,0.0
7189,818,4,200.0
7190,818,141,135.0
7191,818,852,250.0
7192,818,92,200.0
7193,818,656,1.0
7194,818,225,0.0
7195,818,486,0.0
7196,819,444,400.0
7197,819,52,150.0
7198,819,22,80.0
7199,819,656,0.0
7200,819,829,0.0
7201,819,667,0.0
7202,819,444,0.0
7203,820,678,135.0
7204,820,414,90.0
7205,820,444,100.0
7206,820,852,250.0
7207,820,224,150.0
7208,821,26,300.0
7209,821,852,250.0
7210,821,230,100.0
7211,821,399,100.0
7212,821,852,0.0
7213,821,858,0.0
7214,822,26,300.0
7215,822,13,125.0
7216,822,91,100.0
7217,822,230,100.0
7218,822,192,200.0
7219,822,842,0.0
7220,823,443,40.0
7221,823,852,250.0
7222,823,219,200.0
7223,823,381,7.0
7224,823,276,0.0
7225,824,26,300.0
7226,824,230,250.0
7227,824,399,250.0
7228,824,332,75.0
7229,824,453,0.0
7230,824,702,0.0
7231,824,842,0.0
7232,825,773,300.0
7233,825,13,250.0
7234,825,381,28.0
7235,825,429,0.0
7236,825,276,0.0
7237,825,422,0.0
7238,826,852,250.0
7239,826,224,75.0
7240,826,26,150.0
7241,826,83,100.0
7242,826,399,100.0
7243,827,26,150.0
7244,827,224,150.0
7245,827,381,28.0
7246,827,399,100.0
7247,827,453,0.0
7248,828,444,100.0
7249,828,852,125.0
7250,828,22,7.0
7251,828,338,7.0
7252,828,338,0.0
7253,829,414,180.0
7254,829,852,500.0
7255,829,26,150.0
7256,829,854,150.0
7257,829,132,0.0
7258,830,219,200.0
7259,830,852,250.0
7260,830,407,0.0
7261,830,276,0.0
7262,831,399,250.0
7263,831,360,100.0
7264,831,26,150.0
7265,831,381,7.0
7266,831,614,10.0
7267,831,13,0.0
7268,832,26,150.0
7269,832,739,100.0
7270,832,443,15.0
7271,832,399,50.0
7272,832,381,7.0
7273,832,26,0.0
7274,833,13,125.0
7275,833,192,100.0
7276,833,399,200.0
7277,833,389,10.0
7278,833,233,10.0
7279,833,578,20.0
7280,833,401,1000.0
7281,833,160,1.0
7282,834,4,200.0
7283,834,273,50.0
7284,834,224,150.0
7285,834,179,250.0
7286,834,381,14.0
7287,834,224,0.0
7288,835,92,200.0
7289,835,381,7.0
7290,835,414,90.0
7291,835,586,130.0
7292,835,486,0.0
7293,836,845,115.0
7294,836,26,150.0
7295,836,13,125.0
7296,836,852,250.0
7297,836,224,75.0
7298,836,381,7.0
7299,836,612,12.0
7300,836,449,17.0
7301,836,429,0.0
7302,837,26,75.0
7303,837,224,75.0
7304,837,14,100.0
7305,837,484,100.0
7306,837,614,10.0
7307,837,224,0.0
7308,838,26,150.0
7309,838,224,75.0
7310,838,141,135.0
7311,838,399,100.0
7312,838,92,100.0
7313,838,845,100.0
7314,838,486,0.0
7315,839,399,200.0
7316,839,26,150.0
7317,839,823,50.0
7318,839,276,4.0
7319,839,429,0.0
7320,840,26,150.0
7321,840,224,75.0
7322,840,381,28.0
7323,840,399,200.0
7324,840,224,0.0
7325,841,791,600.0
7326,841,212,480.0
7327,841,533,160.0
7328,841,414,180.0
7329,841,92,2500.0
7330,841,831,5.0
7331,841,758,90.0
7332,841,326,5.0
7333,841,828,5.0
7334,841,656,0.0
7335,841,583,0.0
7336,842,633,100.0
7337,842,315,180.0
7338,842,522,260.0
7339,842,219,206.0
7340,842,578,180.0
7341,842,69,4.0
7342,842,656,3.0
7343,842,687,15.0
7344,842,648,2.5
7345,842,580,25.0
7346,843,315,240.0
7347,843,578,200.0
7348,843,522,200.0
7349,843,633,40.0
7350,843,580,25.0
7351,844,315,240.0
7352,844,578,25.0
7353,844,381,84.0
7354,844,522,195.0
7355,844,648,5.0
7356,844,687,15.0
7357,844,580,25.0
7358,844,132,30.0
7359,845,522,225.0
7360,845,578,90.0
7361,845,315,240.0
7362,845,633,30.0
7363,845,580,25.0
7364,846,522,65.0
7365,846,315,360.0
7366,846,399,100.0
7367,846,633,100.0
7368,846,578,150.0
7369,846,69,8.0
7370,846,580,25.0
7371,847,315,240.0
7372,847,578,200.0
7373,847,522,65.0
7374,847,68,5.0
7375,847,633,50.0
7376,847,656,2.5
7377,847,344,2.5
7378,847,648,1.5
7379,847,578,25.0
7380,848,522,100.0
7381,848,315,180.0
7382,848,578,110.0
7383,848,399,50.0
7384,848,633,30.0
7385,848,525,2.5
7386,848,656,2.5
7387,848,580,15.0
7388,849,633,100.0
7389,849,522,200.0
7390,849,525,5.0
7391,849,578,25.0
7392,849,315,240.0
7393,849,858,50.0
7394,849,580,15.0
7395,850,315,300.0
7396,850,578,150.0
7397,850,656,3.0
7398,850,522,150.0
7399,850,302,150.0
7400,850,814,2.0
7401,850,626,250.0
7402,850,607,150.0
7403,850,284,260.0
7404,850,92,100.0
7405,850,578,50.0
7406,850,506,10.0
7407,851,578,250.0
7408,851,315,180.0
7409,851,522,130.0
7410,851,525,8.0
7411,851,399,100.0
7412,851,633,60.0
7413,851,67,1.5
7414,851,656,3.0
7415,851,243,12.0
7416,852,578,200.0
7417,852,522,200.0
7418,852,315,180.0
7419,852,633,30.0
7420,852,852,1000.0
7421,852,580,15.0
7422,852,633,15.0
7423,852,522,30.0
7424,853,522,340.0
7425,853,578,300.0
7426,853,197,15.0
7427,853,656,1.0
7428,853,525,10.0
7429,853,315,180.0
7430,853,219,200.0
7431,853,630,80.0
7432,853,499,300.0
7433,853,493,10.0
7434,853,633,100.0
7435,853,580,100.0
7436,853,634,350.0
7437,854,315,240.0
7438,854,578,180.0
7439,854,522,180.0
7440,854,69,5.0
7441,854,525,5.0
7442,854,527,45.0
7443,854,93,45.0
7444,854,580,15.0
7445,855,578,60.0
7446,855,315,60.0
7447,855,399,150.0
7448,855,527,45.0
7449,855,211,15.0
7450,855,522,60.0
7451,855,67,1.0
7452,855,525,5.0
7453,855,411,0.0
7454,855,224,75.0
7455,856,522,250.0
7456,856,525,5.0
7457,856,315,240.0
7458,856,633,250.0
7459,856,69,10.0
7460,856,578,250.0
7461,856,26,300.0
7462,856,814,4.0
7463,856,580,15.0
7464,856,80,100.0
7465,857,315,180.0
7466,857,26,300.0
7467,857,92,30.0
7468,857,578,100.0
7469,857,67,1.0
7470,857,525,8.0
7471,857,522,180.0
7472,857,527,5.0
7473,857,365,30.0
7474,857,580,15.0
7475,858,739,200.0
7476,858,578,200.0
7477,858,633,150.0
7478,858,522,200.0
7479,858,648,5.0
7480,858,687,10.0
7481,858,656,1.0
7482,858,315,120.0
7483,858,73,60.0
7484,858,580,30.0
7485,858,633,30.0
7486,858,365,30.0
7487,859,115,600.0
7488,859,545,600.0
7489,859,527,200.0
7490,859,414,125.0
7491,859,533,100.0
7492,859,831,40.0
7493,859,656,25.0
7494,859,209,4.0
7495,859,675,2.0
7496,859,829,0.0
7497,860,598,500.0
7498,860,546,500.0
7499,860,414,250.0
7500,860,533,250.0
7501,860,527,150.0
7502,860,182,6.0
7503,860,714,6.0
7504,860,831,5.0
7505,860,656,0.0
7506,860,829,2.5
7507,860,481,2.5
7508,860,92,1000.0
7509,861,540,200.0
7510,861,305,50.0
7511,861,826,50.0
7512,861,184,30.0
7513,861,703,30.0
7514,861,533,100.0
7515,861,414,125.0
7516,861,527,34.0
7517,861,656,0.0
7518,861,406,0.0
7519,861,92,450.0
7520,862,115,700.0
7521,862,541,500.0
7522,862,633,350.0
7523,862,19,100.0
7524,862,533,200.0
7525,862,426,300.0
7526,862,831,20.0
7527,862,305,150.0
7528,862,184,150.0
7529,862,705,100.0
7530,862,656,0.0
7531,862,840,0.0
7532,862,675,0.0
7533,862,829,0.0
7534,862,583,0.0
7535,863,691,200.0
7536,863,533,100.0
7537,863,52,150.0
7538,863,503,150.0
7539,863,178,50.0
7540,863,486,30.0
7541,863,633,50.0
7542,863,225,30.0
7543,863,831,15.0
7544,863,527,17.0
7545,863,656,0.0
7546,863,829,0.0
7547,863,809,3.0
7548,863,132,70.0
7549,864,285,500.0
7550,864,533,100.0
7551,864,831,15.0
7552,864,761,60.0
7553,864,656,0.0
7554,864,809,10.0
7555,864,829,0.0
7556,864,527,17.0
7557,864,225,30.0
7558,864,132,60.0
7559,865,92,1000.0
7560,865,598,600.0
7561,865,540,400.0
7562,865,533,100.0
7563,865,414,125.0
7564,865,831,5.0
7565,865,527,34.0
7566,865,406,1.5
7567,865,461,1.5
7568,865,31,10.0
7569,865,656,10.0
7570,865,829,0.0
7571,866,545,500.0
7572,866,592,500.0
7573,866,414,250.0
7574,866,533,250.0
7575,866,527,200.0
7576,866,831,10.0
7577,866,182,3.0
7578,866,656,25.0
7579,866,583,0.0
7580,867,773,600.0
7581,867,540,120.0
7582,867,27,200.0
7583,867,533,50.0
7584,867,31,18.0
7585,867,92,250.0
7586,867,831,5.0
7587,867,675,18.0
7588,868,839,400.0
7589,868,545,400.0
7590,868,414,200.0
7591,868,533,200.0
7592,868,831,15.0
7593,868,527,34.0
7594,868,656,0.0
7595,868,675,0.0
7596,868,92,800.0
7597,868,583,0.0
7598,869,37,250.0
7599,869,533,50.0
7600,869,527,17.0
7601,869,486,20.0
7602,869,776,15.0
7603,869,225,30.0
7604,869,831,10.0
7605,869,809,10.0
7606,869,656,0.0
7607,869,829,0.0
7608,869,758,30.0
7609,869,132,75.0
7610,869,181,50.0
7611,870,248,400.0
7612,870,533,150.0
7613,870,656,0.0
7614,870,829,0.0
7615,870,809,10.0
7616,870,831,10.0
7617,870,6,50.0
7618,870,527,51.0
7619,870,758,30.0
7620,870,225,30.0
7621,870,132,200.0
7622,871,784,40.0
7623,871,285,200.0
7624,871,503,80.0
7625,871,533,80.0
7626,871,831,10.0
7627,871,656,0.0
